Phylum;Species;Status;Region
Mollusca;Rissoella netoae;Native;Azores
Chordata;Ritterella glareosa;Native;Azores
Mollusca;Rostanga rubra;Native;Azores
Mollusca;Ruditapes decussatus;NIS;Azores
Mollusca;Runcina adriatica;Native;Azores
Mollusca;Runcina coronata;Native;Azores
Mollusca;Runcina hidalgoensis;Native;Azores
Annelida;Sabella pavonina;Native;Azores
Annelida;Sabella spallanzanii;NIS;Azores
Cnidaria;Sarcodictyon catenatum;Native;Azores
Porifera;Sarcotragus fasciculatus;Native;Azores
Porifera;Sarcotragus spinosulus;Native;Azores
Cnidaria;Sarsia tubulosa;Native;Azores
Cnidaria;Savalia savaglia;Native;Azores
Mollusca;Scaeurgus unicirrhus;Native;Azores
Porifera;Scalarispongia scalaris;Native;Azores
Porifera;Sceptrella insignis;Native;Azores
Arthropoda;Scheloribates laevigatus;Native;Azores
Bryozoa;Schizomavella (Schizomavella) cornuta;Native;Azores
Cnidaria;Schizophytum echinatum;Native;Azores
Bryozoa;Schizoporella cucullata;Native;Azores
Bryozoa;Schizoporella dunkeri;Native;Azores
Bryozoa;Schizoporella errata;NIS;Azores
Bryozoa;Schizoporella unicornis;NIS;Azores
Bryozoa;Schizotheca carmenae;Native;Azores
Mollusca;Scissurella azorensis;Native;Azores
Arthropoda;Scolecithrix danae;Native;Azores
Annelida;Scoloplos armiger;Native;Azores
Bryozoa;Scrupocellaria scrupea;Native;Azores
Mollusca;Scyllaea pelagica;Native;Azores
Arthropoda;Scyllarides latus;Native;Azores
Arthropoda;Scyllarus arctus;Native;Azores
Arthropoda;Scyllarus pygmaeus;Native;Azores
Arthropoda;Scyramathia carpenteri;Native;Azores
Arthropoda;Seba saundersii;Native;Azores
Mollusca;Semicassis granulata;Native;Azores
Mollusca;Semicassis undulata;Native;Azores
Arthropoda;Serejohyale spinidactylus;Native;Azores
Arthropoda;Sergestes atlanticus;Native;Azores
Cnidaria;Sertularella ellisii;Native;Azores
Cnidaria;Sertularella fusiformis;Native;Azores
Cnidaria;Sertularella gayi;Native;Azores
Cnidaria;Sertularella mediterranea;Native;Azores
Cnidaria;Sertularella pinnata;Native;Azores
Cnidaria;Sertularella polyzonias;Native;Azores
Mollusca;Setia subvaricosa;Native;Azores
Mollusca;Setia turriculata;Native;Azores
Cnidaria;Sibogita geometrica;Native;Azores
Cnidaria;Silhouetta uvacarpa;Native;Azores
Mollusca;Similiphora similior;Native;Azores
Mollusca;Sinezona cingulata;Native;Azores
Mollusca;Skeneopsis planorbis;Native;Azores
Arthropoda;Smilium acutum;Native;Azores
Mollusca;Solecurtus scopula;Native;Azores
Mollusca;Solemya togata;Native;Azores
Arthropoda;Solenocera membranacea;Native;Azores
Cnidaria;Solenosmilia variabilis;Native;Azores
Cnidaria;Solmaris corona;Native;Azores
Echinodermata;Spatangus purpureus;Native;Azores
Echinodermata;Spatangus raschi;Native;Azores
Echinodermata;Sphaerechinus granularis;Native;Azores
Arthropoda;Sphaeroma serratum;NIS;Azores
Cnidaria;Sphenotrochus (Sphenotrochus) andrewianus;Native;Azores
Annelida;Spio armata;Native;Azores
Annelida;Spirorbis (Spirorbis) marioni;NIS;Azores
Mollusca;Spirula spirula;Native;Azores
Mollusca;Spondylus gaederopus;Native;Azores
Mollusca;Spondylus senegalensis;Native;Azores
Porifera;Spongia (Spongia) virgultosa;Native;Azores
Porifera;Spongionella pulchella;Native;Azores
Cnidaria;Stegolaria geniculata;Native;Azores
Porifera;Stelletta hispida;Native;Azores
Cnidaria;Stenocyathus vermiformis;Native;Azores
Arthropoda;Stenopus spinosus;Native;Azores
Arthropoda;Stenothoe dollfusi;Native;Azores
Arthropoda;Stenothoe marina;Native;Azores
Arthropoda;Stenothoe monoculoides;Native;Azores
Arthropoda;Stenothoe tergestina;Native;Azores
Cnidaria;Stephanocyathus (Odontocyathus) nobilis;Native;Azores
Cnidaria;Stephanocyathus (Stephanocyathus) diadema;Native;Azores
Cnidaria;Stichopathes gracilis;Native;Azores
Cnidaria;Stichopathes gravieri;Native;Azores
Mollusca;Stramonita haemastoma;Native;Azores
Cnidaria;Streptocaulus corneliusi;Native;Azores
Cnidaria;Streptocaulus pectiniferus;Native;Azores
Mollusca;Striarca lactea;Native;Azores
Chordata;Styela clava;NIS;Azores
Chordata;Styela plicata;NIS;Azores
Mollusca;Styliola subula;Native;Azores
Porifera;Suberites carnosus;Native;Azores
Porifera;Suberites syringella;Native;Azores
Arthropoda;Subeucalanus crassus;Native;Azores
Arthropoda;Sunamphitoe pelagica;Native;Azores
Cnidaria;Swiftia dubia;Native;Azores
Porifera;Sycon ciliatum;Native;Azores
Chordata;Sycozoa melopepona;Native;Azores
Arthropoda;Symphylella vulgaris;Native;Azores
Cnidaria;Symplectoscyphus filiformis;Native;Azores
Chordata;Synoicum incrustatum;Native;Azores
Arthropoda;Systellaspis debilis;Native;Azores
Arthropoda;Talitrus saltator;Native;Azores
Mollusca;Talochlamys multistriata;Native;Azores
Mollusca;Talochlamys pusio;Native;Azores
Cnidaria;Tamarisca tamarisca;Native;Azores
Mollusca;Tambja ceutae;Native;Azores
Cnidaria;Tanacetipathes squamosa;Native;Azores
Arthropoda;Tanais dulongii;Native;Azores
Arthropoda;Tanais grimaldii;Native;Azores
Arthropoda;Tanystylum orbiculare;Native;Azores
Mollusca;Taringa tritorquis;Native;Azores
Mollusca;Tectarius striatus;Native;Azores
Mollusca;Tectonatica rizzae;Native;Azores
Mollusca;Tectura virginea;Native;Azores
Porifera;Tedania (Tedania) anhelans;Native;Azores
Mollusca;Tellimya ferruginosa;Native;Azores
Cnidaria;Telmatactis cricoides;Native;Azores
Cnidaria;Telmatactis forskalii;Native;Azores
Arthropoda;Temora longicornis;Native;Azores
Arthropoda;Temora stylifera;Native;Azores
Mollusca;Teredora malleolus;Native;Azores
Mollusca;Teretia teres;Native;Azores
Porifera;Terpios fugax;Native;Azores
Arthropoda;Tesseropora atlantica;Native;Azores
Porifera;Tethya aurantium;Native;Azores
Mollusca;Thetystrombus coronatus;Native;Azores
Cnidaria;Thouarella (Euthouarella) hilgendorfi;Native;Azores
Mollusca;Thracia phaseolina;Native;Azores
Mollusca;Thuridilla mazda;Native;Azores
Mollusca;Thylaeodus rugulosus;Native;Azores
Porifera;Thymosia guernei;Native;Azores
Porifera;Timea unistellata;Native;Azores
Mollusca;Timoclea ovata;Native;Azores
Mollusca;Todarodes sagittatus;Native;Azores
Annelida;Tomopteris nationalis;Native;Azores
Mollusca;Tonna galea;Native;Azores
Porifera;Topsentia glabra;Native;Azores
Mollusca;Tornus subcarinatus;Native;Azores
Mollusca;Tremoctopus violaceus;Native;Azores
Bryozoa;Tricellaria inopinata;NIS;Azores
Mollusca;Tricolia pullus;Native;Azores
Mollusca;Trinchesia caerulea;Native;Azores
Mollusca;Trinchesia foliata;Native;Azores
Arthropoda;Tritaeta gibbosa;Native;Azores
Mollusca;Tritia corniculum;Native;Azores
Mollusca;Tritia cuvierii;Native;Azores
Mollusca;Tritia incrassata;Native;Azores
Mollusca;Trivia candidula;Native;Azores
Mollusca;Trivia mediterranea;Native;Azores
Mollusca;Trophonopsis barvicensis;Native;Azores
Mollusca;Trophonopsis muricata;Native;Azores
Mollusca;Troschelia berniciensis;Native;Azores
Mollusca;Truncatella subcylindrica;NIS;Azores
Annelida;Tubifex tubifex;Native;Azores
Cnidaria;Tubularia indivisa;NIS;Azores
Mollusca;Turbonilla lactea;Native;Azores
Porifera;Tylexocladus joubini;Native;Azores
Mollusca;Tylodina perversa;Native;Azores
Porifera;Ulosa digitata;Native;Azores
Arthropoda;Undeuchaeta major;Native;Azores
Arthropoda;Undeuchaeta plumosa;Native;Azores
Arthropoda;Undinula vulgaris;Native;Azores
Cnidaria;Velella velella;Native;Azores
Mollusca;Venus casina;Native;Azores
Mollusca;Venus nux;Native;Azores
Mollusca;Venus verrucosa;Native;Azores
Mollusca;Vermetus triquetrus;Native;Azores
Arthropoda;Verruca gibbosa;Native;Azores
Arthropoda;Verruca stroemia;Native;Azores
Cnidaria;Villogorgia bebrycoides;Native;Azores
Cnidaria;Viminella flagellum;Native;Azores
Bryozoa;Virididentula dentata;NIS;Azores
Mollusca;Vitreolina curva;Native;Azores
Mollusca;Vitreolina incurva;Native;Azores
Mollusca;Vitreolina philippi;Native;Azores
Mollusca;Volvarina oceanica;Native;Azores
Bryozoa;Watersipora cucullata;Native;Azores
Bryozoa;Watersipora subtorquata;NIS;Azores
Mollusca;Weinkauffia macandrewii;Native;Azores
Mollusca;Williamia gussoni;Native;Azores
Arthropoda;Xaiva biguttata;Native;Azores
Arthropoda;Xantho hydrophilus;Native;Azores
Arthropoda;Xantho pilipes;Native;Azores
Arthropoda;Xantho sexdentatus;Native;Azores
Mollusca;Xanthodaphne dalmasi;Native;Azores
Arthropoda;Xenobalanus globicipitis;Native;Azores
Mollusca;Xylophaga dorsalis;Native;Azores
Cnidaria;Zanclea costata;Native;Azores
Mollusca;Zebina vitrea;Native;Azores
Arthropoda;Zullobalanus santamariaensis;Native;Azores
Cnidaria;Zygophylax biarmata;Native;Azores
Cnidaria;Zygophylax geniculata;Native;Azores
Cnidaria;Abietinaria abietina;Native;Madeira
Mollusca;Abralia (Asteroteuthis) veranyi;Native;Madeira
Mollusca;Acanthocardia aculeata;Native;Madeira
Mollusca;Acanthocardia echinata;Native;Madeira
Mollusca;Acanthocardia tuberculata;Native;Madeira
Mollusca;Acanthochitona fascicularis;Native;Madeira
Cnidaria;Acanthogorgia armata;Native;Madeira
Arthropoda;Acanthonyx brevifrons;Native;Madeira
Arthropoda;Acartia (Acartia) negligens;Native;Madeira
Mollusca;Aclis latior;Native;Madeira
Mollusca;Aclis trilineata;Native;Madeira
Mollusca;Aclis vitrea;Native;Madeira
Cnidaria;Actinia cari;Native;Madeira
Cnidaria;Actinia equina;Native;Madeira
Cnidaria;Actinia mediterranea;Native;Madeira
Cnidaria;Actinia mesembryantheum;Native;Madeira
Cnidaria;Actinia nigropunctata;Native;Madeira
Cnidaria;Adamsia palliata;Native;Madeira
Mollusca;Aequipecten commutatus;Native;Madeira
Mollusca;Aequipecten opercularis;Native;Madeira
Arthropoda;Agetus flaccus;Native;Madeira
Cnidaria;Aglaophenia picardi;Native;Madeira
Cnidaria;Aglaophenia pluma;Native;Madeira
Cnidaria;Aglaophenia tubulifera;Native;Madeira
Cnidaria;Aiptasia couchii;Native;Madeira
Cnidaria;Aiptasia mutabilis;Native;Madeira
Cnidaria;Aiptasiogeton hyalinus;Native;Madeira
Arthropoda;Albunea carabus;Native;Madeira
Cnidaria;Alicia mirabilis;Native;Madeira
Mollusca;Alvania canariensis;Native;Madeira
Mollusca;Alvania cancellata;Native;Madeira
Mollusca;Alvania crystallina;Native;Madeira
Mollusca;Alvania euchila;Native;Madeira
Mollusca;Alvania leacocki;Native;Madeira
Mollusca;Alvania macandrewi;Native;Madeira
Mollusca;Alvania moniziana;Native;Madeira
Mollusca;Alvania watsoni;Native;Madeira
Mollusca;Amaea retifera;Native;Madeira
Bryozoa;Amathia verticillata;NIS;Madeira
Annelida;Amblyosyllis madeirensis;Native;Madeira
Mollusca;Ammonicera fischeriana;Native;Madeira
Mollusca;Ammonicera lignea;Native;Madeira
Mollusca;Ammonicera rota;Native;Madeira
Mollusca;Ammonicera rotundata;Native;Madeira
Arthropoda;Amphibalanus amphitrite;NIS;Madeira
Annelida;Amphiglena mediterranea;Native;Madeira
Mollusca;Anachis avaroides;Native;Madeira
Cnidaria;Anemonia melanaster;Native;Madeira
Cnidaria;Anemonia sulcata;Native;Madeira
Cnidaria;Anemonia viridis;Native;Madeira
Mollusca;Angiola lineata;Native;Madeira
Echinodermata;Antedon bifida;Native;Madeira
Porifera;Antho (Antho) mediterranea;Native;Madeira
Porifera;Antho (Antho) paradoxa;Native;Madeira
Cnidaria;Anthopleura ballii;Native;Madeira
Cnidaria;Anthopleura thallia;Native;Madeira
Cnidaria;Anthothoe affinis;Native;Madeira
Cnidaria;Antipathella wollastoni;Native;Madeira
Cnidaria;Antipathes fragilis;Native;Madeira
Cnidaria;Antipathes furcata;Native;Madeira
Cnidaria;Antipathozoanthus macaronesicus;Native;Madeira
Mollusca;Aplysia dactylomela;NIS;Madeira
Porifera;Aplysina aerophoba;Native;Madeira
Arthropoda;Apohyale media;Native;Madeira
Arthropoda;Apohyale perieri;Native;Madeira
Arthropoda;Apohyale stebbingi;Native;Madeira
Echinodermata;Arbacia lixula;Native;Madeira
Mollusca;Architeuthis dux;Native;Madeira
Mollusca;Arcopella balaustina;Native;Madeira
Mollusca;Asbjornsenia pygmaea;Native;Madeira
Mollusca;Ascobulla fragilis;Native;Madeira
Echinodermata;Asterias amurensis;Native;Madeira
Cnidaria;Astrea reussiana;Native;Madeira
Cnidaria;Astrea turonensis;Native;Madeira
Echinodermata;Astropecten aranciacus;Native;Madeira
Arthropoda;Athanas nitescens;Native;Madeira
Mollusca;Atlanta brunnea;Native;Madeira
Mollusca;Pinna rudis;Native;Madeira
Arthropoda;Austrominius modestus;NIS;Madeira
Mollusca;Azorinus chamasolen;Native;Madeira
Arthropoda;Balanus trigonus;NIS;Madeira
Arthropoda;Balssia gasti;Native;Madeira
Bryozoa;Beania maxilladentata;NIS;Madeira
Mollusca;Bedeva paivae;NIS;Madeira
Mollusca;Bela nebula;Native;Madeira
Mollusca;Bittium incile;Native;Madeira
Mollusca;Bittium latreillii;Native;Madeira
Mollusca;Bolitaena pygmaea;Native;Madeira
Mollusca;Bosemprella incarnata;Native;Madeira
Chordata;Botrylloides niger;NIS;Madeira
Chordata;Botryllus schlosseri;NIS;Madeira
Mollusca;Botryphallus epidauricus;Native;Madeira
Platyhelminthes;Botulus microporus;Native;Madeira
Mollusca;Bractechlamys corallinoides;Native;Madeira
Annelida;Branchiomma bairdi;NIS;Madeira
Porifera;Bubaris vermiculata;Native;Madeira
Bryozoa;Buffonellaria jensi;Native;Madeira
Bryozoa;Bugula neritina;NIS;Madeira
Bryozoa;Bugulina simplex;NIS;Madeira
Bryozoa;Bugulina stolonifera;NIS;Madeira
Cnidaria;Bunodeopsis pelagica;Native;Madeira
Mollusca;Bursa scrobilator;Native;Madeira
Mollusca;Cadulus jeffreysi;Native;Madeira
Mollusca;Caecum armoricum;Native;Madeira
Mollusca;Caecum atlantidis;Native;Madeira
Mollusca;Caecum clarkii;Native;Madeira
Mollusca;Caecum elegantissimum;Native;Madeira
Mollusca;Caecum engli;Native;Madeira
Cnidaria;Calliactis parasitica;Native;Madeira
Mollusca;Calliostoma granulatum;Native;Madeira
Mollusca;Calliostoma lusitanicum;Native;Madeira
Mollusca;Callista chione;Native;Madeira
Porifera;Callyspongia (Callyspongia) burtoni;Native;Madeira
Porifera;Caminus vulcani;Native;Madeira
Cnidaria;Campanularia hincksii;Native;Madeira
Arthropoda;Campecopea lusitanica;Native;Madeira
Arthropoda;Cancer bellianus;Native;Madeira
Cnidaria;Candidella imbricata;Native;Madeira
Arthropoda;Caprella scaura;NIS;Madeira
Mollusca;Cardiomya costellata;Native;Madeira
Mollusca;Cardita calyculata;Native;Madeira
Cnidaria;Caryophyllia (Caryophyllia) abyssorum;Native;Madeira
Cnidaria;Caryophyllia (Caryophyllia) alberti;Native;Madeira
Cnidaria;Caryophyllia (Caryophyllia) sarsiae;Native;Madeira
Cnidaria;Caryophyllia arcuata;Native;Madeira
Mollusca;Cavolinia gibbosa;Native;Madeira
Bryozoa;Celleporaria inaudita;NIS;Madeira
Mollusca;Cerithiopsis scalaris;Native;Madeira
Mollusca;Chama gryphoides;Native;Madeira
Mollusca;Chauvetia affinis;Native;Madeira
Bryozoa;Chorizopora rosaria;Native;Madeira
Arthropoda;Chthamalus stellatus;Native;Madeira
Mollusca;Cima cylindrica;Native;Madeira
Mollusca;Cima minima;Native;Madeira
Arthropoda;Cinetorhynchus rigens;Native;Madeira
Cnidaria;Cladocora debilis;Native;Madeira
Mollusca;Clanculus berthelotii;Native;Madeira
Arthropoda;Clausocalanus arcuicornis;Native;Madeira
Arthropoda;Clausocalanus furcatus;Native;Madeira
Arthropoda;Clausocalanus pergens;Native;Madeira
Chordata;Clavelina dellavallei;NIS;Madeira
Chordata;Clavelina lepadiformis;NIS;Madeira
Arthropoda;Clibanarius aequabilis;Native;Madeira
Porifera;Cliona celata;Native;Madeira
Mollusca;Columbella adansoni;Native;Madeira
Mollusca;Comarmondia gracilis;Native;Madeira
Mollusca;Condylonucula bicornis;Native;Madeira
Arthropoda;Copilia quadrata;Native;Madeira
Bryozoa;Coronellina atlantica;Native;Madeira
Arthropoda;Corycaeus clausi;Native;Madeira
Cnidaria;Corynactis viridis;Native;Madeira
Echinodermata;Coscinasterias tenuispina;Native;Madeira
Mollusca;Costulopsis buzzurroi;Native;Madeira
Bryozoa;Cradoscrupocellaria bertholletii;NIS;Madeira
Porifera;Crambe crambe;NIS;Madeira
Mollusca;Crenella pellucida;Native;Madeira
Mollusca;Creseis acicula;Native;Madeira
Mollusca;Crinophtheiros collinsi;Native;Madeira
Mollusca;Crisilla cristallinula;Native;Madeira
Mollusca;Crisilla depicta;Native;Madeira
Mollusca;Crisilla indispecta;Native;Madeira
Mollusca;Crisilla innominata;Native;Madeira
Mollusca;Crisilla iunoniae;Native;Madeira
Mollusca;Crisilla picta;Native;Madeira
Mollusca;Crisilla postrema;Native;Madeira
Mollusca;Crisilla spadix;Native;Madeira
Mollusca;Ctena decussata;Native;Madeira
Mollusca;Curveulima dautzenbergi;Native;Madeira
Mollusca;Cuvierina atlantica;Native;Madeira
Mollusca;Cylichna cylindracea;Native;Madeira
Arthropoda;Cymodoce emarginata;Native;Madeira
Mollusca;Cyrillia linearis;Native;Madeira
Arthropoda;Dardanus calidus;Native;Madeira
Cnidaria;Dendrophyllia ramea;Native;Madeira
Porifera;Desmacella annexa;Native;Madeira
Cnidaria;Desmophyllum pertusum;Native;Madeira
Mollusca;Diacria trispinosa;Native;Madeira
Echinodermata;Diadema africanum;Native;Madeira
Echinodermata;Diadema antillarum;Native;Madeira
Chordata;Didemnum perlucidum;NIS;Madeira
Mollusca;Diodora gibberula;Native;Madeira
Mollusca;Diodora graeca;Native;Madeira
Annelida;Diopatra madeirensis;Native;Madeira
Annelida;Diopatra neapolitana;Native;Madeira
Mollusca;Diplodonta rotundata;Native;Madeira
Chordata;Distaplia corolla;NIS;Madeira
Mollusca;Donax venustus;Native;Madeira
Mollusca;Dosinia exoleta;Native;Madeira
Cnidaria;Dynamena crisioides;Native;Madeira
Arthropoda;Dynamene edwardsi;Native;Madeira
Mollusca;Ebala nitidissima;Native;Madeira
Mollusca;Ebala pointeli;Native;Madeira
Arthropoda;Ebalia fragifera;Native;Madeira
Echinodermata;Echinaster (Echinaster) sepositus;Native;Madeira
Echinodermata;Echinocyamus macrostomus;Native;Madeira
Cnidaria;Ectopleura crocea;NIS;Madeira
Cnidaria;Ellisella flagellum;Native;Madeira
Mollusca;Emarginula fissura;Native;Madeira
Mollusca;Emarginula paivana;Native;Madeira
Mollusca;Enoploteuthis anapsis;Native;Madeira
Mollusca;Epitonium algerianum;Native;Madeira
Mollusca;Epitonium clathratulum;Native;Madeira
Mollusca;Epitonium fischeri;Native;Madeira
Mollusca;Epitonium turtonis;Native;Madeira
Mollusca;Ervilia castanea;Native;Madeira
Chordata;Eudistoma angolanum;NIS;Madeira
Annelida;Eulalia bilineata;Native;Madeira
Annelida;Eulalia viridis;Native;Madeira
Annelida;Eumida notata;Native;Madeira
Cnidaria;Eunicella verrucosa;Native;Madeira
Arthropoda;Euryozius bouvieri;Native;Madeira
Arthropoda;Euterpina acutifrons;Native;Madeira
Cnidaria;Exaiptasia diaphana;NIS;Madeira
Arthropoda;Farranula rostrata;Native;Madeira
Bryozoa;Favosipora purpurea;Native;Madeira
Cnidaria;Flabellum (Ulocyathus) alabastrum;Native;Madeira
Mollusca;Flexopecten flexuosus;Native;Madeira
Mollusca;Fossarus ambiguus;Native;Madeira
Annelida;Fridericia bulbosa;Native;Madeira
Cnidaria;Fungiacyathus (Fungiacyathus) fragilis;Native;Madeira
Mollusca;Fusceulima fulva;Native;Madeira
Mollusca;Gari costulata;Native;Madeira
Porifera;Geodia megastrella;Native;Madeira
Mollusca;Gibberula hernandezi;Native;Madeira
Mollusca;Gibberula jansseni;Native;Madeira
Mollusca;Gibbula magus;Native;Madeira
Mollusca;Gibbula spurca;Native;Madeira
Mollusca;Globivenus effossa;Native;Madeira
Mollusca;Glycymeris pilosa;Native;Madeira
Mollusca;Glycymeris vanhengstumi;Native;Madeira
Arthropoda;Gnathophyllum elegans;Native;Madeira
Annelida;Goniada maculata;Native;Madeira
Mollusca;Gouldia minima;Native;Madeira
Mollusca;Granulina guancha;Native;Madeira
Mollusca;Graphis albida;Native;Madeira
Arthropoda;Grapsus adscensionis;Native;Madeira
Mollusca;Gregariella semigranata;Native;Madeira
Mollusca;Gyroscala commutata;Native;Madeira
Mollusca;Haedropleura septangularis;Native;Madeira
Cnidaria;Halcampoides purpureus;Native;Madeira
Porifera;Haliclona (Reniera) mediterranea;Native;Madeira
Porifera;Haliclona (Rhizoniera) indistincta;NIS;Madeira
Porifera;Haliclona (Soestella) implexa;Native;Madeira
Mollusca;Haliotis tuberculata;Native;Madeira
Cnidaria;Halopteris alternata;Native;Madeira
Annelida;Harmothoe areolata;Native;Madeira
Mollusca;Helicocranchia pfefferi;Native;Madeira
Mollusca;Heliconoides inflatus;Native;Madeira
Annelida;Hermodice carunculata;Native;Madeira
Arthropoda;Heteromysis (Olivemysis) dardani;Native;Madeira
Arthropoda;Heteromysis (Olivemysis) wirtzi;Native;Madeira
Mollusca;Hexaplex trunculus;NIS;Madeira
Bryozoa;Hippoporella maderensis;Native;Madeira
Bryozoa;Hippothoa muripinnata;Native;Madeira
Mollusca;Histioteuthis reversa;Native;Madeira
Echinodermata;Holothuria (Platyperona) sanctori;Native;Madeira
Arthropoda;Homologenus boucheti;Native;Madeira
Cnidaria;Hoplangia durotrix;Native;Madeira
Porifera;Ircinia oros;Native;Madeira
Porifera;Ircinia polejaeffi;Native;Madeira
Mollusca;Irus irus;Native;Madeira
Mollusca;Isara cornea;Native;Madeira
Cnidaria;Isarachnanthus maderensis;Native;Madeira
Mollusca;Janthina janthina;Native;Madeira
Porifera;Janulum spinispiculum;Native;Madeira
Mollusca;Japetella diaphana;Native;Madeira
Mollusca;Jujubinus exasperatus;Native;Madeira
Mollusca;Jujubinus vexationis;Native;Madeira
Cnidaria;Kirchenpaueria halecioides;NIS;Madeira
Mollusca;Laevicardium crassum;Native;Madeira
Mollusca;Laevicardium oblongum;Native;Madeira
Cnidaria;Lafoea dumosa;Native;Madeira
Mollusca;Lamellaria perspicua;Native;Madeira
Mollusca;Lasaea rubra;Native;Madeira
Mollusca;Ledella messanensis;Native;Madeira
Mollusca;Lepetella laterocompressa;Native;Madeira
Cnidaria;Lepidisis cyanae;Native;Madeira
Mollusca;Leptaxinus incrassatus;Native;Madeira
Echinodermata;Leptometra celtica;Native;Madeira
Brachiopoda;Leptothyrella incerta;Native;Madeira
Mollusca;Leucophytia bidentata;Native;Madeira
Mollusca;Leufroyia leufroyi;Native;Madeira
Arthropoda;Ligia oceanica;Native;Madeira
Mollusca;Lima lima;Native;Madeira
Mollusca;Limacina bulimoides;Native;Madeira
Mollusca;Limacina lesueurii;Native;Madeira
Mollusca;Limatula gwyni;Native;Madeira
Mollusca;Limatula surugensis;Native;Madeira
Arthropoda;Liocarcinus marmoreus;Native;Madeira
Mollusca;Lissodrillia verrillii;Native;Madeira
Mollusca;Littorina littorea;Native;Madeira
Mollusca;Littorina saxatilis;Native;Madeira
Mollusca;Lucinella divaricata;Native;Madeira
Mollusca;Lucinoma borealis;Native;Madeira
Mollusca;Luria lurida;Native;Madeira
Annelida;Lygdamis wirtzi;Native;Madeira
Mollusca;Lyonsia norwegica;Native;Madeira
Mollusca;Lyrodus pedicellatus;NIS;Madeira
Arthropoda;Lysmata grabhami;Native;Madeira
Cnidaria;Macrorhynchia philippina;Native;Madeira
Mollusca;Madeiranzonia gibbera;Native;Madeira
Cnidaria;Madracis asperula;Native;Madeira
Mollusca;Magnoteuthis magna;Native;Madeira
Mollusca;Mangelia costata;Native;Madeira
Mollusca;Mangelia costulata;Native;Madeira
Mollusca;Mangelia stosiciana;Native;Madeira
Mollusca;Mangelia vauquelini;Native;Madeira
Mollusca;Manupecten pesfelis;Native;Madeira
Mollusca;Manzonia bacalladoi;Native;Madeira
Mollusca;Manzonia boogi;Native;Madeira
Mollusca;Manzonia crassa;Native;Madeira
Mollusca;Manzonia crispa;Native;Madeira
Mollusca;Manzonia madeirensis;Native;Madeira
Mollusca;Manzonia manzoniana;Native;Madeira
Mollusca;Marshallora adversa;Native;Madeira
Echinodermata;Marthasterias glacialis;Native;Madeira
Mollusca;Mastigopsis hjorti;Native;Madeira
Arthropoda;Mecynocera clausi;Native;Madeira
Arthropoda;Megabalanus tintinnabulum;Native;Madeira
Mollusca;Megastomia conspicua;Native;Madeira
Brachiopoda;Megathiris detruncata;Native;Madeira
Mollusca;Melanella monterosatoi;Native;Madeira
Mollusca;Melanochlamys maderensis;Native;Madeira
Mollusca;Melarhaphe neritoides;Native;Madeira
Arthropoda;Meningodora mollis;Native;Madeira
Porifera;Merlia normani;Native;Madeira
Mollusca;Metaxia metaxa;Native;Madeira
Chordata;Microcosmus squamiger;NIS;Madeira
Annelida;Micronereis variegata;Native;Madeira
Arthropoda;Microsetella norvegica;Native;Madeira
Mollusca;Microstagon trigonum;Native;Madeira
Cnidaria;Millepora alcicornis;NIS;Madeira
Mollusca;Mitrella bruggeni;Native;Madeira
Mollusca;Moerella donacina;Native;Madeira
Arthropoda;Monodaeus rouxi;Native;Madeira
Mollusca;Monophorus erythrosoma;Native;Madeira
Mollusca;Monoplex nicobaricus;Native;Madeira
Mollusca;Monoplex parthenopeus;Native;Madeira
Cnidaria;Monostaechas quadridens;Native;Madeira
Mollusca;Murexsul aradasii;Native;Madeira
Cnidaria;Muriceides lepida;Native;Madeira
Mollusca;Muricopsis cristata;Native;Madeira
Porifera;Mycale (Carmia) senegalensis;NIS;Madeira
Mollusca;Myrtea spinifera;Native;Madeira
Mollusca;Mysia undata;Native;Madeira
Annelida;Mystides caeca;Native;Madeira
Arthropoda;Nannocalanus minor;Native;Madeira
Mollusca;Naria spurca;Native;Madeira
Mollusca;Natica furva;Native;Madeira
Mollusca;Natica prietoi;Native;Madeira
Cnidaria;Nemertesia antennina;Native;Madeira
Cnidaria;Nemertesia intermedia;Native;Madeira
Cnidaria;Nemertesia paradoxa;Native;Madeira
Arthropoda;Neocalanus gracilis;Native;Madeira
Arthropoda;Neocytherideis bradyi;Native;Madeira
Mollusca;Neolepton guanche;Native;Madeira
Porifera;Neoschrammeniella bowerbankii;Native;Madeira
Mollusca;Notocochlis dillwynii;Native;Madeira
Cnidaria;Obelia dichotoma;NIS;Madeira
Mollusca;Ocenebra edwardsii;Native;Madeira
Mollusca;Ocenebra erinaceus;Native;Madeira
Mollusca;Ocinebrina aciculata;Native;Madeira
Mollusca;Octopus vulgaris;Native;Madeira
Mollusca;Odostomella doliolum;Native;Madeira
Mollusca;Odostomia acuta;Native;Madeira
Mollusca;Odostomia lukisii;Native;Madeira
Mollusca;Odostomia omphaloessa;Native;Madeira
Mollusca;Odostomia striolata;Native;Madeira
Mollusca;Odostomia turrita;Native;Madeira
Mollusca;Odostomia unidentata;Native;Madeira
Mollusca;Omalogyra antarctica;Native;Madeira
